,Activation,Learning_Rate,Max_Iterations,Hidden_Neurons,Train_Size,MSE_Train,RMSE_Train,MAE_Train,R2_Train,MSE_Test,RMSE_Test,MAE_Test,R2_Test
17,TanH,0.1,100,10,0.75,2047.541572665682,45.24976875814596,98.88432823515053,0.9489608179195121,13206.484187285663,114.9194682692435,98.88432823515053,-0.1452057701687497
18,TanH,0.1,100,10,0.8,2086.3010200755784,45.6760442691306,68.01680965845638,0.9458472920003285,7287.657279248929,85.36777658606864,68.01680965845638,0.27211271393569325
19,TanH,0.1,200,5,0.7,5431.530369921888,73.69891702000707,232.7757311020438,0.871735288951926,65316.70527589752,255.5713310915321,232.7757311020438,-5.168787897162349
20,TanH,0.1,200,5,0.75,2432.5698739754766,49.32108954570526,72.58949896089209,0.9393631961476097,7970.212356681496,89.27604581678949,72.58949896089209,0.308859719899615
21,TanH,0.1,200,5,0.8,2767.3019923468123,52.605151766217844,80.57782056191535,0.9281710092184888,9279.421881578231,96.32975595099487,80.57782056191535,0.0731763376331781
22,TanH,0.1,200,10,0.7,1970.0583808067831,44.38533970588468,112.78069257737425,0.953477390025962,17190.112591503224,131.1110696756884,112.78069257737425,-0.6235074634796949
23,TanH,0.1,200,10,0.75,1520.509650002536,38.99371295481537,55.30346267681365,0.962098171818517,4855.891562286664,69.68422750010697,55.30346267681365,0.5789193431361397
24,TanH,0.1,200,10,0.8,1930.1689667780477,43.93368829017258,52.787412419165086,0.9498999063691332,4291.299246195999,65.50800902329424,52.787412419165086,0.5713873413205663
25,Sigmoid,0.01,100,5,0.7,56423.78892024721,237.5369211727878,112.53319916521407,-0.3324386478938359,18730.623356079897,136.85986758754333,112.53319916521407,-0.7689998627032613
26,Sigmoid,0.01,100,5,0.75,48686.36621183593,220.64987244917214,126.51295245873045,-0.21360774457346587,22657.992301679733,150.5257197348006,126.51295245873045,-0.9647972281149464
27,Sigmoid,0.01,100,5,0.8,41882.63934020257,204.6524843245314,129.17189506642353,-0.08711941211790308,23435.41792927808,153.08630875841928,129.17189506642353,-1.3407169273584532
28,Sigmoid,0.01,100,10,0.7,22813.850346823558,151.04254482371368,189.96714001181857,0.46125461456797323,44638.7444800258,211.27883112140177,189.96714001181857,-3.2158731909357163
29,Sigmoid,0.01,100,10,0.75,16818.05656519428,129.68444997452193,151.30517186275986,0.5807753733891832,31857.12898156927,178.48565483413302,151.30517186275986,-1.7625041921321225
30,Sigmoid,0.01,100,10,0.8,17422.249147678387,131.99336781701717,120.15380415751872,0.5477824332571262,20328.881046119724,142.57938506712577,120.15380415751872,-1.0304376957349475
31,Sigmoid,0.01,200,5,0.7,231975.89830228986,481.6387632887223,339.9735989292765,-4.478073312565959,143268.45095588482,378.50819139866024,339.9735989292765,-12.530882835696056
32,Sigmoid,0.01,200,5,0.75,128282.79460536737,358.16587582482975,176.64585799440033,-2.19771231952721,44871.055812838975,211.8278919614671,176.64585799440033,-2.8910122710705135
33,Sigmoid,0.01,200,5,0.8,248215.19759416825,498.2120006525016,357.6322253910652,-5.442754418972017,150988.83867293524,388.57282286971025,357.6322253910652,-14.080683928508083
34,Sigmoid,0.01,200,10,0.7,29317.826977059278,171.2244929239368,190.18134068734363,0.307664258568066,45708.897278388344,213.79639210797816,190.18134068734363,-3.3169429800925387
35,Sigmoid,0.01,200,10,0.75,28125.7509850146,167.70733730226178,171.06161358701357,0.29890784888644184,39837.67865872516,199.59378411845685,171.06161358701357,-2.454540877277747
36,Sigmoid,0.01,200,10,0.8,27477.94538958779,165.76472902758232,141.82292483499546,0.2867735102486012,28236.681508971564,168.03773834758536,141.82292483499546,-1.8202645491509344
37,Sigmoid,0.1,100,5,0.7,272582.12433296075,522.093980364609,463.61764155734943,-5.436982771568338,225529.5424061343,474.89950769203193,463.61764155734943,-20.299970746701245
38,Sigmoid,0.1,100,5,0.75,274699.74608206085,524.1180650216713,455.4600486609829,-5.84745577082127,218975.80647730583,467.9485083610224,455.4600486609829,-17.988578152131762
39,Sigmoid,0.1,100,5,0.8,272081.29445525,521.614124094862,445.58565996840656,-6.062230593298586,208558.7202259311,456.68229681686927,445.58565996840656,-19.8307327078289
40,Sigmoid,0.1,100,10,0.7,5063.781073615852,71.16024925206384,211.48029898525388,0.8804196290948137,54520.57778862802,233.4964192201414,211.48029898525388,-4.14915562547357
41,Sigmoid,0.1,100,10,0.75,2936.2753113868616,54.18740915920286,98.05538648484976,0.9268073028372231,13558.135001194072,116.43940484730275,98.05538648484976,-0.17569931678277984
42,Sigmoid,0.1,100,10,0.8,5433.520210077836,73.7124155761961,127.39360202003972,0.8589657817758246,22801.368436895344,151.00121998479133,127.39360202003972,-1.2773884053716884
43,Sigmoid,0.1,200,5,0.7,272532.2425133394,522.0462072588397,463.61750132003056,-5.435804820467168,225529.44344461276,474.89940349995464,463.61750132003056,-20.299961400353574
44,Sigmoid,0.1,200,5,0.75,274590.7081448621,524.0140343014317,455.4599293819072,-5.844737776127213,218975.72220999392,467.9484183219278,455.4599293819072,-17.988570844856753
45,Sigmoid,0.1,200,5,0.8,271876.46687793714,521.4177469917352,445.5860522338716,-6.056914022066645,208558.99832909432,456.68260129886085,445.5860522338716,-19.830760484623138
46,Sigmoid,0.1,200,10,0.7,277774.92799833685,527.043573149637,463.64776811498825,-5.5596099901064555,225551.4620746237,474.9225853490479,463.64776811498825,-20.302040933571757
47,Sigmoid,0.1,200,10,0.75,8722.746692634599,93.39564600469659,146.49739377462603,0.7825676105282957,30647.88156061054,175.06536368057087,146.49739377462603,-1.6576437989794286
48,Sigmoid,0.1,200,10,0.8,272242.14495068876,521.7682866471368,432.5124191425666,-6.0664056810866285,199395.4244915459,446.5371479412949,432.5124191425666,-18.91550766253236
49,Relu,0.01,100,5,0.7,272528.802716261,522.0429127152872,463.6175010810812,-5.435723590215604,225529.44327803477,474.8994033245723,463.6175010810812,-20.299961384621238
50,Relu,0.01,100,5,0.75,274600.0504497916,524.0229483999642,455.45992959677426,-5.844970652279137,218975.72235988473,467.9484184820852,455.45992959677426,-17.988570857854597
51,Relu,0.01,100,5,0.8,271883.4898180219,521.4244814141564,445.58605226530614,-6.0570963117842105,208558.99835096285,456.6826013228037,445.58605226530614,-19.830760486807353
52,Relu,0.01,100,10,0.7,272528.802716261,522.0429127152872,463.6175010810812,-5.435723590215604,225529.44327803477,474.8994033245723,463.6175010810812,-20.299961384621238
53,Relu,0.01,100,10,0.75,2047.1963447024389,45.245953904215995,60.43523857282892,0.9489694234360547,5498.024394157642,74.14866414277226,60.43523857282892,0.5232365274946069
54,Relu,0.01,100,10,0.8,2539.085037198998,50.38933455800938,56.77665915921222,0.9340946827506266,4596.374242359003,67.79656512212844,56.77665915921222,0.5409166149273991
55,Relu,0.01,200,5,0.7,272528.802716261,522.0429127152872,463.6175010810812,-5.435723590215604,225529.44327803477,474.8994033245723,463.6175010810812,-20.299961384621238
56,Relu,0.01,200,5,0.75,274600.0504497916,524.0229483999642,455.45992959677426,-5.844970652279137,218975.72235988473,467.9484184820852,455.45992959677426,-17.988570857854597
57,Relu,0.01,200,5,0.8,271883.4898180219,521.4244814141564,445.58605226530614,-6.0570963117842105,208558.99835096285,456.6826013228037,445.58605226530614,-19.830760486807353
58,Relu,0.01,200,10,0.7,2629.5096922269436,51.278745033658375,57.0122313867585,0.9379045539836595,5030.4314599916215,70.92553461195496,57.0122313867585,0.5249046231462011
59,Relu,0.01,200,10,0.75,274600.0504497916,524.0229483999642,455.45992959677426,-5.844970652279137,218975.72235988473,467.9484184820852,455.45992959677426,-17.988570857854597
60,Relu,0.01,200,10,0.8,271883.4898180219,521.4244814141564,445.58605226530614,-6.0570963117842105,208558.99835096285,456.6826013228037,445.58605226530614,-19.830760486807353
61,Relu,0.1,100,5,0.7,272528.802716261,522.0429127152872,463.6175010810812,-5.435723590215604,225529.44327803477,474.8994033245723,463.6175010810812,-20.299961384621238
62,Relu,0.1,100,5,0.75,274600.0504497916,524.0229483999642,455.45992959677426,-5.844970652279137,218975.72235988473,467.9484184820852,455.45992959677426,-17.988570857854597
63,Relu,0.1,100,5,0.8,271883.4898180219,521.4244814141564,445.58605226530614,-6.0570963117842105,208558.99835096285,456.6826013228037,445.58605226530614,-19.830760486807353
64,Relu,0.1,100,10,0.7,272528.802716261,522.0429127152872,463.6175010810812,-5.435723590215604,225529.44327803477,474.8994033245723,463.6175010810812,-20.299961384621238
65,Relu,0.1,100,10,0.75,274600.0504497916,524.0229483999642,455.45992959677426,-5.844970652279137,218975.72235988473,467.9484184820852,455.45992959677426,-17.988570857854597
66,Relu,0.1,100,10,0.8,271883.4898180219,521.4244814141564,445.58605226530614,-6.0570963117842105,208558.99835096285,456.6826013228037,445.58605226530614,-19.830760486807353
67,Relu,0.1,200,5,0.7,272528.802716261,522.0429127152872,463.6175010810812,-5.435723590215604,225529.44327803477,474.8994033245723,463.6175010810812,-20.299961384621238
68,Relu,0.1,200,5,0.75,274600.0504497916,524.0229483999642,455.45992959677426,-5.844970652279137,218975.72235988473,467.9484184820852,455.45992959677426,-17.988570857854597
69,Relu,0.1,200,5,0.8,271883.4898180219,521.4244814141564,445.58605226530614,-6.0570963117842105,208558.99835096285,456.6826013228037,445.58605226530614,-19.830760486807353
70,Relu,0.1,200,10,0.7,272528.802716261,522.0429127152872,463.6175010810812,-5.435723590215604,225529.44327803477,474.8994033245723,463.6175010810812,-20.299961384621238
71,Relu,0.1,200,10,0.75,274600.0504497916,524.0229483999642,455.45992959677426,-5.844970652279137,218975.72235988473,467.9484184820852,455.45992959677426,-17.988570857854597
72,Relu,0.1,200,10,0.8,271883.4898180219,521.4244814141564,445.58605226530614,-6.0570963117842105,208558.99835096285,456.6826013228037,445.58605226530614,-19.830760486807353
